104|18|27|1|0|0|0|1676|43|142|0|26|11|1|0
51|6|20|2|0|0|0|2125|15767|1767|0|99|14|1|1
138|18|53|3|0|0|0|184|598|62|0|0|9|0|0
126|21|34|1|11|0|1|859|641|636|0|149|12|0|1
125|19|32|1|68|0|1|350|10|40|0|0|11|0|1
112|16|29|3|1|0|0|2971|417|1034|0|0|9|0|0
143|17|39|1|0|0|0|1589|313|861|0|152|12|1|0
78|7|35|2|0|0|0|55|185|172|0|0|12|0|0
129|10|45|7|0|0|0|107|141|623|0|58|10|1|0
138|21|33|2|0|0|0|2117|833|69|0|123|8|1|1
142|22|29|1|0|0|0|1002|183|996|0|108|5|0|0
133|23|29|1|0|0|0|8|37|123|0|32|10|0|0
108|20|33|1|0|0|0|1567|68|346|0|59|8|0|0
140|24|31|1|1|0|1|1114|287|2001|0|0|10|0|0
117|19|29|1|0|0|0|1426|272|393|0|153|14|1|0
62|9|24|1|0|0|0|2253|573|366|0|108|12|0|0
140|18|32|1|122|0|1|71|13|177|0|36|10|0|1
99|15|30|2|0|0|0|2258|504|1974|0|157|9|1|0
119|16|31|1|0|0|0|1118|225|895|0|17|13|0|0
135|18|51|3|0|0|0|792|6461|15|0|53|13|1|1
140|23|35|1|1|1|1|2386|1378|1205|0|153|8|1|1
97|15|29|1|0|0|0|526|96|238|0|56|11|1|0
140|21|33|1|1|1|0|1530|704|1705|0|160|15|0|1
74|8|36|1|33|0|1|1151|252|704|0|149|13|0|1
144|27|38|0|12|0|1|1285|362|1511|0|149|15|1|1
140|19|39|1|0|0|0|519|1232|1925|0|146|11|0|1
126|21|34|1|11|0|1|954|290|318|0|13|9|0|1
146|24|31|1|0|0|0|2269|1276|574|0|40|13|1|1
118|20|29|1|0|0|0|1676|43|142|0|26|11|1|0
127|19|29|1|1|0|0|1481|320|300|0|104|11|1|0
84|12|28|1|0|0|0|1862|62|203|0|67|9|0|0
140|24|52|3|3|0|1|417|19|19|0|71|15|0|0
140|24|52|3|3|0|1|438|38|1076|0|82|14|0|0
140|24|29|1|0|0|0|495|1244|1854|0|159|11|0|1
105|18|30|2|0|0|0|1279|1046|490|0|101|12|0|1
131|22|51|3|3|0|0|0|1|40|0|51|8|1|0
128|23|52|2|2|0|0|438|38|1076|0|82|14|0|0
129|24|48|1|1|0|0|0|4|40|0|51|7|1|0
143|22|29|1|0|0|0|433|171|170|0|57|7|1|0
55|6|25|1|0|0|0|1271|189|356|0|127|11|0|0
116|16|43|4|0|0|0|119|161|401|0|42|13|0|0
75|13|28|1|0|0|0|2199|382|602|0|43|10|0|0
137|24|33|1|36|0|1|71|13|177|0|36|10|0|1
94|14|32|1|0|0|0|2222|778|1865|0|42|6|0|1
125|19|32|1|68|0|1|1636|413|88|0|10|12|0|1
122|15|39|1|67|0|1|1151|252|704|0|149|13|0|1
102|17|27|1|0|0|0|859|641|636|0|149|12|0|0
138|22|41|1|0|0|0|2113|105|255|0|59|11|0|0
136|23|31|1|0|0|0|2258|504|1974|0|157|9|1|0
140|21|35|1|81|0|1|117|98|415|0|157|14|1|1
106|20|29|1|0|0|0|2144|672|596|0|28|6|0|0
65|8|29|1|1|0|1|2125|15767|1767|0|99|14|1|1
141|24|31|1|0|0|0|2216|2086|581|0|157|9|1|1
144|22|34|0|2|0|1|1443|72|112|0|28|13|0|0
135|18|38|1|41|0|1|1151|252|704|0|149|13|0|1
99|14|31|1|4|0|1|1285|362|1511|0|149|15|1|0
132|19|28|1|0|0|0|2885|67|41|0|19|6|0|0
140|24|32|1|1|0|1|2207|43|870|0|16|8|1|0
129|21|32|1|0|0|0|2542|312|392|0|89|13|1|0
137|19|30|1|0|0|0|387|1805|1983|0|34|13|0|1
140|25|31|1|2|0|1|1562|65|371|0|50|11|0|0
148|26|31|1|0|0|0|1728|102|231|0|82|15|0|0
92|10|27|2|0|0|0|62|277|539|0|76|7|0|0
139|23|38|1|0|0|0|1531|36|125|0|155|14|0|0
111|17|34|1|7|0|1|1285|362|1511|0|149|15|1|0
112|12|35|1|209|0|1|832|194|178|0|80|13|0|1
137|21|37|1|0|0|0|980|803|1997|0|138|10|1|1
136|23|28|1|2|0|0|470|7167|153|0|157|12|1|1
88|16|26|1|0|2|0|2258|35|59|0|145|6|0|0
131|15|43|3|5|0|1|119|5|8|0|0|15|0|0
46|6|24|1|1|0|0|1539|267|80|0|100|13|0|0
112|12|35|1|209|0|1|1636|413|88|0|10|12|0|1
126|18|48|4|0|0|0|249|5210|12|0|78|9|0|1
115|16|31|2|0|0|0|2117|833|69|0|123|8|1|1
126|19|28|1|0|0|0|1480|34|122|0|32|8|1|0
122|17|36|1|0|0|0|767|185|366|0|137|11|1|0
98|14|31|1|121|0|1|832|194|178|0|80|13|0|1
122|15|39|1|67|0|1|514|158|189|0|137|12|0|1
140|22|34|1|59|0|1|1636|413|88|0|10|12|0|1
112|12|35|1|209|0|1|181|23|37|0|159|12|1|1
126|21|34|1|11|0|1|1795|62|315|0|55|7|0|1
140|22|34|1|59|0|1|71|13|177|0|36|10|0|1
56|7|25|1|0|0|0|1271|189|356|0|127|11|0|0
113|18|30|1|1|0|1|2972|6256|6197|0|122|9|1|1
68|7|35|2|0|0|0|433|548|19|0|57|14|1|0
136|19|45|1|50|0|1|117|98|415|0|157|14|1|1
140|26|30|0|11|1|1|1066|581|1819|0|19|10|0|1
140|23|34|1|10|1|1|594|263|612|0|51|11|1|0
122|15|39|1|67|0|1|2515|1775|649|0|159|12|1|1
42|5|19|1|0|0|0|2096|76|177|0|79|7|0|0
102|13|32|2|0|0|1|123|10|26|0|41|15|1|0
118|7|48|3|0|0|0|17|369|1008|0|0|13|0|0
121|20|28|1|0|0|0|859|641|636|0|149|12|0|0
131|10|49|4|0|0|0|1911|143|61|0|110|9|1|0
140|23|34|1|10|1|1|514|54|101|0|66|11|1|0
118|21|32|1|101|0|1|1918|373|423|0|137|7|0|1
95|16|27|1|0|0|0|1795|62|315|0|55|7|0|0
140|23|34|1|10|1|1|2885|589|1462|0|74|8|0|0
113|15|33|2|0|0|0|904|4354|4263|0|55|9|0|1
140|22|34|1|59|0|1|1053|451|1855|0|133|10|1|1
140|20|34|1|92|0|1|1655|210|584|0|114|10|0|1
87|13|27|1|0|0|0|1271|189|356|0|127|11|0|0
118|21|32|1|101|0|1|473|228|178|0|69|11|1|1
108|12|39|1|13|0|1|500|128|189|0|35|10|0|1
135|21|39|1|3|0|1|840|105|649|0|29|14|0|0
140|25|50|3|1|0|1|417|19|19|0|71|15|0|0
135|21|39|1|3|0|1|415|131|734|0|88|14|0|0
135|21|39|1|3|0|1|371|28|143|0|25|7|0|0
131|22|51|3|2|0|0|438|38|1076|0|82|14|0|0
134|23|50|2|1|0|0|0|18|40|0|51|9|1|0
134|22|50|3|0|0|0|417|19|19|0|71|15|0|0
137|21|31|1|0|0|0|576|185|1999|0|99|11|0|0
124|18|37|2|0|0|0|1059|344|368|0|90|11|0|0
105|17|32|1|1|0|1|1285|362|1511|0|149|15|1|0
140|20|35|1|2|0|1|795|89|140|0|146|9|0|0
105|8|46|2|0|0|0|17|369|1008|0|0|13|0|0
67|9|27|2|1|0|1|2040|124|102|0|84|12|0|0
112|12|35|1|209|0|1|1428|57|274|0|140|9|0|1
116|17|39|1|0|0|1|1139|117|122|0|112|13|1|0
139|23|29|1|0|1|0|897|578|651|0|28|9|0|0
95|15|37|1|4|0|1|840|105|649|0|29|14|0|0
95|15|37|1|4|0|1|766|20|38|0|60|12|0|0
138|25|35|1|0|0|0|1670|61|64|0|66|9|0|0
95|15|37|1|4|0|1|369|31|345|0|85|15|0|0
85|12|25|1|0|0|0|1589|313|861|0|152|12|1|0
116|13|42|1|0|0|1|2023|181|165|0|63|12|0|0
112|12|35|1|209|0|1|1058|151|258|0|124|15|0|1
140|21|40|1|26|0|1|71|13|177|0|36|10|0|1
57|7|31|1|65|0|1|1918|373|423|0|137|7|0|1
140|22|34|1|59|0|1|1654|233|170|0|104|11|0|1
140|22|41|2|4|0|1|840|105|649|0|29|14|0|0
139|24|32|1|0|0|0|2105|161|798|0|62|10|1|0
140|22|41|2|4|0|1|415|131|734|0|88|14|0|0
140|22|41|2|4|0|1|766|20|38|0|60|12|0|0
140|22|41|2|4|0|1|369|31|345|0|85|15|0|0
140|23|34|1|10|1|1|279|289|224|0|53|8|0|0
112|12|35|1|209|0|1|67|26|137|0|117|7|0|1
130|18|33|1|16|0|1|1921|11|143|0|18|10|0|1
65|9|23|1|0|0|0|1271|189|356|0|127|11|0|0
140|23|34|1|10|1|1|518|50|67|0|147|13|1|0
140|20|40|2|6|0|1|1196|184|938|0|50|10|0|0
115|18|26|1|0|0|0|1830|245|281|0|158|8|1|0
140|20|40|2|6|0|1|840|105|649|0|29|14|0|0
126|21|34|1|11|0|1|1151|252|704|0|149|13|0|1
140|20|40|2|6|0|1|415|131|734|0|88|14|0|0
140|20|40|2|6|0|1|766|20|38|0|60|12|0|0
140|20|40|2|6|0|1|371|28|143|0|25|7|0|0
100|14|26|1|0|1|0|2050|5236|171|0|104|10|1|1
140|20|40|2|6|0|1|369|31|345|0|85|15|0|0
77|13|25|1|0|0|0|2269|1276|574|0|40|13|1|1
140|23|34|1|10|1|1|518|50|62|0|132|8|0|0
112|12|35|1|209|0|1|500|128|189|0|35|10|0|1
120|10|33|7|0|0|0|158|77|38|0|0|14|0|0
140|20|47|2|3|0|1|40|89|393|0|16|15|0|0
129|10|47|5|1|0|0|308|1002|45|0|91|11|1|1
131|14|49|5|0|0|0|305|577|45|0|96|11|1|0
139|14|52|5|0|0|0|305|1326|45|0|87|11|1|1
140|28|35|1|19|0|1|1151|252|704|0|149|13|0|1
80|11|28|1|0|0|0|2167|355|875|0|22|10|0|0
140|23|34|1|10|1|1|648|322|605|0|93|13|0|0
139|22|30|1|0|0|0|1191|134|57|0|12|8|0|0
58|4|32|1|30|0|1|1987|335|207|0|73|15|0|1
148|25|34|0|2|0|1|2100|331|351|0|69|10|0|0
140|23|34|1|10|1|1|596|417|404|0|136|14|0|0
144|27|38|0|12|0|1|1053|451|1855|0|133|10|1|1
140|23|34|1|10|1|1|514|50|72|0|128|5|0|0
126|21|35|2|0|0|0|1279|1046|490|0|101|12|0|1
40|2|26|1|0|0|0|2076|165|359|0|136|8|1|0
103|17|27|1|0|0|0|806|25|150|0|129|14|0|0
131|15|43|3|5|0|1|119|2|11|0|0|15|0|0
134|21|33|1|10|0|0|1746|2107919|1029|0|158|13|1|1
140|21|32|1|0|0|0|1402|77|170|0|0|8|0|0
140|22|35|1|8|0|1|1210|567|524|0|112|12|0|0
46|7|22|2|1|0|0|2252|1242|1171|0|23|15|1|1
69|9|31|1|0|1|1|3083|1416|144|0|68|7|1|1
107|17|34|1|87|0|1|1381|695|455|0|81|11|1|1
140|27|35|1|13|0|1|1053|451|1855|0|133|10|1|1
126|21|34|1|11|0|1|495|1244|1854|0|159|11|0|1
93|15|28|1|0|0|0|2269|1276|574|0|40|13|1|1
110|19|30|1|0|0|0|387|1805|1983|0|34|13|0|1
140|22|35|1|8|0|1|1654|233|170|0|104|11|0|0
142|23|32|1|0|0|0|1044|628|642|0|38|10|0|0
139|23|32|1|0|0|0|2222|778|1865|0|42|6|0|1
54|4|29|2|0|0|0|458|782|25|0|57|11|1|1
138|23|26|1|0|0|0|2486|1971|2109|0|72|15|1|1
119|16|29|1|1|0|0|2050|5236|171|0|104|10|1|1
140|21|41|1|175|0|1|672|16|115|0|144|10|0|1
140|21|41|1|175|0|1|443|21|113|0|0|15|0|1
140|21|41|1|175|0|1|264|181|170|0|72|10|0|1
140|21|41|1|175|0|1|1171|406|211|0|67|13|0|1
140|21|41|1|175|0|1|1396|416|319|0|78|12|0|1
140|21|41|1|175|0|1|1590|119|101|0|0|8|0|1
136|25|31|1|0|0|0|927|218|266|0|71|13|0|0
140|21|41|1|175|0|1|1083|394|375|0|41|9|0|1
63|10|27|1|0|0|0|844|0|1|0|0|10|0|0
78|8|38|1|93|0|1|1396|416|319|0|78|12|0|1
140|21|41|1|175|0|1|1550|749|838|0|157|15|1|1
140|25|50|3|3|0|1|417|19|19|0|71|15|0|0
140|26|54|2|2|0|1|438|38|1076|0|82|14|0|0
42|7|23|1|0|0|0|1499|441|596|0|69|14|0|0
138|24|54|2|2|0|0|0|1|40|0|51|8|1|0
126|23|50|2|0|0|0|438|38|1076|0|82|14|0|0
125|23|51|2|2|0|0|417|19|19|0|71|15|0|0
128|23|50|2|1|0|0|0|4|40|0|51|7|1|0
140|21|41|1|175|0|1|313|208|231|0|4|7|0|1
85|10|44|1|37|0|1|939|518|567|0|50|11|1|1
140|21|41|1|175|0|1|245|19|145|0|17|13|0|1
140|21|41|1|175|0|1|414|72|71|0|70|9|0|1
140|21|41|1|175|0|1|120|122|760|0|0|9|0|1
140|21|41|1|175|0|1|1135|164|1169|0|5|15|0|1
140|21|41|1|175|0|1|1387|9|97|0|0|12|0|1
122|13|55|3|0|0|0|190|694|48|0|0|14|0|0
140|21|41|1|175|0|1|1129|345|343|0|24|9|0|1
140|21|41|1|175|0|1|816|202|252|0|23|13|0|1
140|25|37|1|0|0|1|1005|23|75|0|0|14|0|0
140|21|41|1|175|0|1|2248|1493|164|0|144|11|1|1
140|21|41|1|175|0|1|993|135|282|0|98|9|0|1
140|21|41|1|175|0|1|1023|456|272|0|0|13|0|1
135|18|48|1|12|0|2|257|334|320|0|69|13|0|1
140|21|41|1|175|0|1|157|48|315|0|66|9|0|1
140|21|41|1|175|0|1|87|16|72|0|40|13|0|1
140|21|41|1|175|0|1|1016|714|417|0|46|10|0|1
85|10|44|1|37|0|1|1062|408|281|0|98|13|0|1
140|21|41|1|175|0|1|221|106|184|0|4|11|0|1
140|21|41|1|175|0|1|1285|530|593|0|15|15|0|1
137|21|41|1|0|0|1|702|18|97|0|115|8|0|0
84|10|33|1|37|1|3|356|5304|4510|0|160|15|1|1
85|10|44|1|37|0|1|1254|99|142|0|59|9|0|1
140|21|41|1|175|0|1|1364|534|422|0|37|9|0|1
140|21|41|1|175|0|1|160|134|196|0|32|9|0|1
140|21|41|1|175|0|1|1235|349|523|0|29|13|0|1
140|24|53|3|1|0|1|438|38|1076|0|82|14|0|0
133|22|51|3|1|0|0|0|10|40|0|51|9|1|0
130|23|52|2|1|0|0|0|0|40|0|51|7|1|0
133|22|52|3|0|0|0|438|38|1076|0|82|14|0|0
133|22|48|3|1|0|0|417|19|19|0|71|15|0|0
140|21|41|1|175|0|1|848|48|111|0|0|9|0|1
78|8|38|1|93|0|1|1235|349|523|0|29|13|0|1
140|21|39|2|43|0|2|1345|302|293|0|15|12|0|1
140|21|41|1|175|0|1|1494|380|870|0|38|12|0|1
140|21|41|1|175|0|1|1412|47|112|0|0|11|0|1
135|18|48|1|12|0|2|1375|603|411|0|29|11|0|1
140|21|41|1|175|0|1|1377|159|285|0|19|14|0|1
140|21|41|1|175|0|1|2221|75|184|0|0|9|0|1
140|21|41|1|175|0|1|1749|520|1560|0|74|11|0|1
140|21|41|1|175|0|1|1069|1717|750|0|84|9|0|1
140|21|41|1|175|0|1|173|46|10|0|58|14|0|1
140|21|41|1|175|0|1|294|149|316|0|145|9|0|1
78|8|38|1|93|0|1|273|470|345|0|16|8|0|1
118|20|25|1|0|0|0|1254|50|44|0|59|14|1|0
140|21|41|1|175|0|1|527|210|273|0|50|10|0|1
140|21|41|1|175|0|1|868|472|377|0|76|13|0|1
131|20|36|1|0|0|1|1277|119|1|0|157|10|1|0
77|11|41|1|21|0|1|651|362|328|0|40|12|1|1
140|21|41|1|175|0|1|1118|338|1092|0|86|9|0|1
140|21|41|1|175|0|1|479|939|507|0|133|9|1|1
140|21|41|1|175|0|1|1402|437|252|0|0|9|0|1
140|21|41|1|175|0|1|733|281|381|0|12|10|0|1
140|21|41|1|175|0|1|996|833|348|0|45|9|0|1
140|21|41|1|175|0|1|2209|466|612|0|0|10|0|1
135|18|48|1|12|0|2|1118|338|1092|0|86|9|0|1
140|21|41|1|175|0|1|851|588|523|0|43|12|0|1
140|21|41|1|175|0|1|321|385|73|0|0|14|0|1
51|8|28|1|1|0|1|843|634|562|0|16|9|0|0
140|25|53|3|1|0|1|417|19|19|0|71|15|0|0
131|22|51|3|1|0|0|0|1|40|0|51|8|1|0
129|23|47|2|1|0|0|417|19|19|0|71|15|0|0
140|21|39|2|43|0|2|7|95|58|0|48|14|0|1
93|12|27|1|0|0|1|1254|50|44|0|59|14|1|0
140|21|41|1|175|0|1|277|195|28|0|0|11|0|1
140|21|41|1|175|0|1|1172|370|380|0|36|8|0|1
140|21|41|1|175|0|1|910|661|524|0|160|10|0|1
85|10|44|1|37|0|1|680|410|563|0|28|11|0|1
135|18|48|1|12|0|2|7|95|58|0|48|14|0|1
84|10|33|1|37|1|3|1509|3690|2042|0|114|14|1|1
140|21|41|1|175|0|1|1948|634|675|0|36|10|1|1
140|21|41|1|175|0|1|1001|177|224|0|0|11|0|1
54|5|27|2|0|0|2|663|128|296|0|20|10|1|0
140|21|41|1|175|0|1|918|350|264|0|11|13|1|1
140|21|41|1|175|0|1|1304|96|144|0|0|7|0|1
114|19|28|1|0|0|1|1949|54|300|0|120|12|0|0
138|22|34|1|0|0|0|844|0|1|0|0|10|0|0
140|21|41|1|175|0|1|943|253|266|0|22|12|0|1
140|21|41|1|175|0|1|2209|401|200|0|31|8|1|1
140|21|41|1|175|0|1|197|518|1101|0|127|12|0|1
140|21|41|1|175|0|1|310|10|93|0|0|9|0|1
140|21|41|1|175|0|1|778|172|123|0|78|15|0|1
140|21|41|1|175|0|1|561|26|74|0|148|14|1|1
140|21|41|1|175|0|1|854|146|89|0|46|8|0|1
78|8|38|1|93|0|1|2241|431|481|0|144|8|1|1
40|7|22|1|0|0|0|959|1|160|0|0|11|0|0
22|3|15|1|0|0|0|2154|20|88|0|0|9|0|0
140|21|41|1|175|0|1|15|64|263|0|45|10|0|1
140|21|41|1|175|0|1|1015|299|730|0|0|15|0|1
140|21|41|1|175|0|1|442|337|222|0|48|14|1|1
135|18|48|1|12|0|2|1348|458|357|0|23|14|0|1
78|8|38|1|93|0|1|86|228|277|0|100|13|1|1
140|21|41|1|175|0|1|1750|475|1678|0|16|11|1|1
140|21|41|1|175|0|1|1376|330|308|0|50|12|0|1
140|21|41|1|175|0|1|691|158|1010|0|22|11|0|1
140|21|41|1|175|0|1|909|121|371|0|0|9|0|1
140|24|52|3|1|0|1|417|19|19|0|71|15|0|0
91|10|37|1|40|0|1|190|64|100|0|48|12|0|1
136|22|54|3|0|0|0|438|38|1076|0|82|14|0|0
138|23|49|3|0|0|0|417|19|19|0|71|15|0|0
78|8|38|1|93|0|1|1476|279|334|0|68|12|0|1
78|8|38|1|93|0|1|1011|591|496|0|4|9|0|1
135|18|48|1|12|0|2|35|59|76|0|37|10|0|1
140|21|41|1|175|0|1|1430|828|743|0|12|11|0|1
140|21|41|1|175|0|1|869|149|109|0|36|11|0|1
140|21|41|1|175|0|1|2081|1326|606|0|0|10|0|1
140|21|41|1|175|0|1|93|182|147|0|40|9|0|1
140|21|41|1|175|0|1|441|465|680|0|10|14|0|1
140|21|41|1|175|0|1|256|202|163|0|0|9|0|1
140|21|41|1|175|0|1|331|351|119|0|152|15|0|1
140|21|41|1|175|0|1|820|838|469|0|36|10|0|1
140|21|41|1|175|0|1|1165|178|294|0|43|15|0|1
87|12|32|1|25|0|1|501|267|281|0|159|11|1|1
140|21|41|1|175|0|1|798|458|336|0|23|13|0|1
78|8|38|1|93|0|1|14|6|29|0|92|15|0|1
140|21|41|1|175|0|1|1309|320|320|0|123|6|0|1
140|21|41|1|175|0|1|1163|782|419|0|90|11|0|1
140|21|41|1|175|0|1|1587|1347|468|0|47|6|0|1
68|9|32|1|9|0|2|190|64|100|0|48|12|0|0
140|21|41|1|175|0|1|1353|323|272|0|110|11|0|1
140|21|41|1|175|0|1|2160|458|71|0|58|8|0|1
140|21|41|1|175|0|1|201|161|170|0|14|13|0|1
94|13|36|1|15|0|2|190|64|100|0|48|12|0|1
85|10|44|1|37|0|1|1373|631|1173|0|112|11|0|1
139|23|37|3|0|0|0|214|1|86|0|157|11|0|0
94|10|43|1|19|0|1|501|267|281|0|159|11|1|1
140|21|41|1|175|0|1|256|76|134|0|69|8|0|1
140|21|41|1|175|0|1|10|24|200|0|62|9|0|1
140|21|41|1|175|0|1|1327|839|827|0|10|12|0|1
139|21|44|1|0|0|0|2597|681|605|0|8|10|0|0
85|10|44|1|37|0|1|200|95|159|0|0|12|0|1
140|21|41|1|175|0|1|200|95|159|0|0|12|0|1
140|21|41|1|175|0|1|1863|1593|142|0|66|8|1|1
135|18|48|1|12|0|2|552|164|373|0|51|14|0|1
107|15|31|1|52|0|1|190|64|100|0|48|12|0|1
85|10|44|1|37|0|1|984|272|353|0|51|12|0|1
85|10|44|1|37|0|1|874|4262|929|0|158|14|0|1
140|21|41|1|175|0|1|74|62|98|0|31|11|0|1
140|21|41|1|175|0|1|984|272|353|0|51|12|0|1
84|10|34|1|0|0|0|1833|164|591|0|53|9|0|0
140|21|41|1|175|0|1|727|476|244|0|51|11|0|1
140|21|41|1|175|0|1|630|476|398|0|17|9|0|1
140|21|41|1|175|0|1|1142|260|591|0|92|14|0|1
144|22|46|1|7|0|2|1548|180|211|0|80|9|0|0
85|10|44|1|37|0|1|1020|36|246|0|157|11|0|1
140|21|41|1|175|0|1|94|236|131|0|10|15|0|1
140|21|41|1|175|0|1|1007|249|339|0|66|15|0|1
140|21|41|1|175|0|1|446|0|11|0|0|9|0|1
140|21|41|1|175|0|1|2085|297|241|0|20|8|0|1
140|21|41|1|175|0|1|826|1029|860|0|90|14|0|1
140|21|41|1|175|0|1|1009|371|710|0|12|11|0|1
49|6|25|1|0|0|1|1521|331|578|0|28|11|0|0
140|21|41|1|175|0|1|715|445|289|0|6|8|0|1
140|21|41|1|175|0|1|1505|379|175|0|57|7|0|1
78|8|38|1|93|0|1|1279|751|694|0|57|12|0|1
140|21|41|1|175|0|1|448|61|199|0|0|13|0|1
48|6|25|1|0|0|1|1142|260|591|0|92|14|0|0
140|21|41|1|175|0|1|975|323|313|0|0|10|0|1
140|21|41|1|175|0|1|1309|474|379|0|19|11|0|1
140|21|41|1|175|0|1|933|216|157|0|26|11|0|1
78|8|38|1|93|0|1|1198|308|770|0|117|14|0|1
140|21|41|1|175|0|1|42|325|0|0|24|7|0|1
58|8|29|1|0|0|1|141|27|73|0|0|10|0|0
140|21|41|1|175|0|1|1389|365|337|0|68|10|0|1
140|21|41|1|175|0|1|1411|231|199|0|42|8|0|1
140|21|41|1|175|0|1|740|698|831|0|57|15|0|1
78|8|38|1|93|0|1|376|174|176|0|17|7|0|1
140|21|41|1|175|0|1|1235|1148|863|0|9|7|0|1
140|21|41|1|175|0|1|1167|416|540|0|49|11|0|1
140|26|53|2|2|0|1|417|19|19|0|71|15|0|0
140|25|54|3|2|0|1|438|38|1076|0|82|14|0|0
140|21|41|1|175|0|1|1753|1540|2002|0|40|15|1|1
140|23|55|3|2|0|0|0|0|40|0|51|7|1|0
130|22|50|3|0|0|0|438|38|1076|0|82|14|0|0
44|7|21|1|0|0|0|959|1|160|0|0|11|0|0
140|21|41|1|175|0|1|966|256|215|0|63|10|0|1
140|21|41|1|175|0|1|1285|171|148|0|0|11|0|1
34|5|21|1|0|0|0|1032|123|80|0|25|10|1|0
87|15|33|1|0|0|1|1194|84|272|0|103|9|0|0
140|21|41|1|175|0|1|263|136|365|0|118|12|0|1
140|21|41|1|175|0|1|1055|224|324|0|49|9|0|1
140|21|39|2|43|0|2|1745|354|451|0|65|11|0|1
140|21|41|1|175|0|1|1461|707|568|0|143|13|1|1
136|21|44|1|1|0|1|1142|260|591|0|92|14|0|0
78|8|38|1|93|0|1|1748|665|432|0|8|8|1|1
85|10|44|1|37|0|1|1108|351|487|0|14|10|0|1
140|21|41|1|175|0|1|1777|512|430|0|38|15|0|1
144|27|46|1|168|1|1|514|367|953|0|84|10|0|1
140|21|41|1|175|0|1|633|184|356|0|103|11|0|1
85|10|44|1|37|0|1|1596|692|1999|0|155|7|0|1
85|10|44|1|37|0|1|1748|665|432|0|8|8|1|1
135|18|48|1|12|0|2|1142|260|591|0|92|14|0|1
140|21|41|1|175|0|1|1347|214|171|0|44|7|0|1
85|10|44|1|37|0|1|1055|224|324|0|49|9|0|1
140|21|41|1|175|0|1|966|516|415|0|104|14|1|1
140|21|41|1|175|0|1|1243|1002|633|0|82|15|1|1
140|21|41|1|175|0|1|403|268|424|0|0|14|0|1
85|10|44|1|37|0|1|677|466|622|0|142|14|1|1
63|8|29|1|1|0|2|1142|260|591|0|92|14|0|0
140|21|41|1|175|0|1|446|304|320|0|0|13|0|1
135|18|48|1|12|0|2|677|466|622|0|142|14|1|1
78|8|38|1|93|0|1|1055|224|324|0|49|9|0|1
140|21|41|1|175|0|1|1180|113|521|0|84|12|0|1
140|21|41|1|175|0|1|1216|1250|820|0|76|10|0|1
140|21|41|1|175|0|1|1388|577|429|0|15|8|1|1
140|21|41|1|175|0|1|1373|235|265|0|34|12|0|1
78|8|38|1|93|0|1|721|754|383|0|0|12|0|1
135|18|48|1|12|0|2|1381|83|475|0|69|13|0|1
140|21|41|1|175|0|1|1405|866|195|0|24|9|0|1
140|21|41|1|175|0|1|1429|640|631|0|10|5|0|1
78|8|38|1|93|0|1|1253|239|445|0|49|7|0|1
140|21|41|1|175|0|1|652|99|233|0|6|12|1|1
140|21|41|1|175|0|1|514|367|953|0|84|10|0|1
140|21|41|1|175|0|1|1381|83|475|0|69|13|0|1
140|21|41|1|175|0|1|281|284|183|0|64|10|0|1
140|21|41|1|175|0|1|1699|416|1957|0|123|10|0|1
140|21|41|1|175|0|1|283|90|38|0|15|9|0|1
140|21|41|1|175|0|1|1019|649|656|0|45|12|0|1
140|21|41|1|175|0|1|1671|360|797|0|61|13|0|1
140|21|41|1|175|0|1|955|224|1045|0|160|12|0|1
140|21|41|1|175|0|1|1088|101|189|0|14|15|0|1
85|10|44|1|37|0|1|938|260|283|0|44|8|0|1
140|21|41|1|175|0|1|1333|133|898|0|0|12|0|1
140|21|41|1|175|0|1|1190|320|177|0|87|8|0|1
77|11|41|1|21|0|1|677|466|622|0|142|14|1|1
140|21|41|1|175|0|1|350|135|247|0|154|12|0|1
140|21|41|1|175|0|1|1365|311|362|0|150|14|0|1
54|7|25|1|0|0|1|803|275|416|0|12|12|0|0
140|21|41|1|175|0|1|1364|350|290|0|72|12|0|1
30|4|20|1|0|0|0|172|136|155|0|49|15|0|0
40|6|23|1|0|0|0|959|1|160|0|0|11|0|0
49|6|23|1|0|1|1|1089|160|615|0|0|8|1|0
140|21|41|1|175|0|1|537|949|254|0|0|12|0|1
38|5|19|1|0|0|0|2147|65|110|0|0|8|0|0
140|21|41|1|175|0|1|1250|2347|696|0|32|8|0|1
118|16|46|1|12|0|1|2208|147851|519|1|154|11|1|1
124|19|40|1|1|0|0|416|473|2001|0|50|6|0|0
25|2|19|1|0|0|1|1553|41|281|0|136|8|0|0
49|6|24|1|0|0|1|803|275|416|0|12|12|0|0
140|21|41|1|175|0|1|1277|751|455|0|43|15|0|1
78|8|38|1|93|0|1|1322|234|394|0|14|8|0|1
140|21|41|1|175|0|1|1239|471|797|0|16|11|0|1
140|21|41|1|175|0|1|955|510|1487|0|130|11|0|1
28|4|20|1|1|0|1|781|130|130|0|101|7|0|0
44|6|24|1|0|0|0|423|503|554|0|10|10|1|0
140|21|41|1|175|0|1|122|93|128|0|0|14|0|1
30|3|22|1|1|0|1|225|1455|2000|0|160|12|1|1
126|21|40|1|0|0|0|11|45|92|0|111|9|0|0
85|10|44|1|37|0|1|1096|482|581|0|61|9|0|1
124|19|39|1|175|0|0|2243|17124949|1541|1|156|12|0|1
